reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.01,0.17
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.025,0.43
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.05,0.45
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.1,0.48
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.15,0.51
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.2,0.54
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.25,0.58
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.3,0.61
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.35,0.64
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.4,0.67
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.45,0.7
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.5,0.74
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.55,0.77
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.6,0.8
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.65,0.83
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.7,0.86
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.75,0.9
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.8,0.93
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.85,0.96
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.9,0.99
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.95,1.02
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.975,1.04
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.99,60.42
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.01,0.16
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.025,0.41
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.05,0.42
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.1,0.45
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.15,0.48
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.2,0.51
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.25,0.55
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.3,0.58
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.35,0.61
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.4,0.64
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.45,0.67
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.5,0.7
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.55,0.73
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.6,0.76
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.65,0.79
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.7,0.82
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.75,0.86
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.8,0.89
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.85,0.92
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.9,0.95
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.95,0.98
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.975,1.0
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.99,60.4
2025-12-08,wk inc covid prop ili,1,2025-12-15,CN,quantile,0.01,0.15
2025-12-08,wk inc covid prop ili,1,2025-12-15,CN,quantile,0.025,0.38
2025-12-08,wk inc covid prop ili,1,2025-12-15,CN,quantile,0.05,0.39
