reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.01,11.472588257248022
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.025,11.71931058447404
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.05,12.130514463184072
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.1,12.952922220604135
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.15,13.775329978024198
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.2,14.597737735444262
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.25,15.420145492864325
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.3,16.242553250284388
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.35,17.06496100770445
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.4,17.887368765124513
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.45,18.709776522544576
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.5,19.53218427996464
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.55,20.354592037384702
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.6,21.176999794804765
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.65,21.99940755222483
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.7,22.82181530964489
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.75,23.644223067064956
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.8,24.46663082448502
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.85,25.289038581905082
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.9,26.11144633932515
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.95,26.933854096745208
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.975,27.34505797545524
2026-08-03,wk inc covid prop ili,-1,2026-07-27,CN,quantile,0.99,27.59178030268126
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.01,7.430364699057314
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.025,7.757224743239493
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.05,8.301991483543123
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.1,9.391524964150385
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.15,10.481058444757647
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.2,11.570591925364909
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.25,12.66012540597217
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.3,13.749658886579432
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.35,14.839192367186694
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.4,15.928725847793956
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.45,17.018259328401218
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.5,18.10779280900848
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.55,19.19732628961574
2026-08-03,wk inc covid prop ili,0,2026-08-03,CN,quantile,0.6,20.286859770223
