reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.01,0.25
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.025,0.63
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.05,0.66
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.1,0.7
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.15,0.75
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.2,0.79
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.25,0.83
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.3,0.88
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.35,0.92
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.4,0.97
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.45,1.01
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.5,1.06
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.55,1.1
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.6,1.15
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.65,1.19
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.7,1.24
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.75,1.28
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.8,1.32
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.85,1.37
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.9,1.41
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.95,1.46
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.975,1.48
2026-01-26,wk inc covid prop ili,-1,2026-01-19,CN,quantile,0.99,60.59
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.01,0.26
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.025,0.66
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.05,0.68
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.1,0.73
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.15,0.77
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.2,0.82
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.25,0.86
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.3,0.91
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.35,0.96
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.4,1.0
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.45,1.05
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.5,1.09
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.55,1.14
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.6,1.19
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.65,1.23
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.7,1.28
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.75,1.32
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.8,1.37
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.85,1.42
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.9,1.46
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.95,1.51
2026-01-26,wk inc covid prop ili,0,2026-01-26,CN,quantile,0.975,1.53
