reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.01,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.025,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.05,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.1,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.15,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.2,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.25,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.3,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.35,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.4,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.45,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.5,0.0
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.55,0.08
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.6,0.16
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.65,0.24
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.7,0.32
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.75,0.4
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.8,0.47
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.85,0.55
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.9,0.63
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.95,0.71
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.975,0.75
2025-09-01,wk inc covid prop ili,6,2025-10-13,CN,quantile,0.99,0.78
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.01,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.025,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.05,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.1,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.15,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.2,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.25,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.3,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.35,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.4,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.45,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.5,0.0
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.55,0.07
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.6,0.15
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.65,0.22
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.7,0.29
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.75,0.36
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.8,0.44
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.85,0.51
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.9,0.58
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.95,0.66
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.975,0.69
2025-09-01,wk inc covid prop ili,5,2025-10-06,CN,quantile,0.99,0.71
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.01,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.025,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.05,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.1,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.15,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.2,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.25,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.3,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.35,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.4,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.45,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.5,0.0
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.55,0.07
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.6,0.13
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.65,0.2
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.7,0.27
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.75,0.33
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.8,0.4
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.85,0.47
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.9,0.53
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.95,0.6
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.975,0.63
2025-09-01,wk inc covid prop ili,4,2025-09-29,CN,quantile,0.99,0.65
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.01,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.025,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.05,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.1,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.15,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.2,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.25,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.3,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.35,0.0
2025-09-01,wk inc covid prop ili,3,2025-09-22,CN,quantile,0.4,0.0
