reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.01,9.340656901576676e-08
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.025,1.2358927477515056e-06
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.05,1.1392461839980735e-05
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.1,0.00014747825786750045
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.15,0.0008294823567298439
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.2,0.003266789380236509
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.25,0.010533666870977204
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.3,0.029752691673720192
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.35,0.0755589760171936
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.4,0.1716448956676631
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.45,0.33760728283471325
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.5,0.5527514168706199
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.55,0.7498031937826946
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.6,0.8805450530680606
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.65,0.9492067624885768
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.7,0.9803188981948012
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.75,0.9930784979107588
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.8,0.9978588379753566
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.85,0.9994567874668251
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.9,0.9999034419839936
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.95,0.999992541396702
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.975,0.9999991908683544
2025-11-10,wk inc covid prop ili,-1,2025-11-03,CN,quantile,0.99,0.999999938847298
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.01,1.1400132804601384e-07
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.025,1.5083883345625398e-06
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.05,1.3904295571587384e-05
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.1,0.0001799891710057249
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.15,0.0010121857813733032
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.2,0.003984198194190165
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.25,0.012826394470067256
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.3,0.03607605845338186
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.35,0.09070745533630004
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.4,0.20185096603051159
2025-11-10,wk inc covid prop ili,0,2025-11-10,CN,quantile,0.45,0.383498078289303
