reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.01,0.9171827255754732
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.025,0.9716705344374983
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.05,0.9890927328286935
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.1,0.9964181743878191
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.15,0.9983154726677762
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.2,0.9990758019878018
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.25,0.9994479549096617
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.3,0.9996525059199812
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.35,0.9997737252432456
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.4,0.9998493990187743
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.45,0.999898432861882
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.5,0.9999310738265333
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.55,0.999953225347918
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.6,0.9999684556707845
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.65,0.9999790065070878
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.7,0.9999863314035865
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.75,0.9999913977887435
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.8,0.9999948635934931
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.85,0.9999971841032586
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.9,0.9999986782027722
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.95,0.9999995691271983
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.975,0.9999998370295785
2025-10-06,wk inc covid prop ili,-1,2025-09-29,CN,quantile,0.99,0.9999999473785127
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.01,0.925935602538338
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.025,0.9745263524017664
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.05,0.9901093437957774
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.1,0.996715511725101
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.15,0.9984431171605535
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.2,0.9991404163937393
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.25,0.9994837455490719
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.3,0.9996734374691272
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.35,0.9997863854102009
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.4,0.9998572096659496
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.45,0.9999032969369807
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.5,0.9999341040290557
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.55,0.9999550972199762
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.6,0.9999695910847903
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.65,0.9999796744436964
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.7,0.9999867058373757
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.75,0.9999915921832704
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.8,0.9999949520950123
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.85,0.999997214897728
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.9,0.9999986821138609
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.95,0.9999995652567724
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.975,0.9999998338588011
2025-10-06,wk inc covid prop ili,0,2025-10-06,CN,quantile,0.99,0.9999999457067016
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.01,4.768638142209526e-06
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.025,6.309179708600904e-05
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.05,0.000581284826701265
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.1,0.007473997093363837
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.15,0.0406592544630285
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.2,0.1433406428205688
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.25,0.3521207442161143
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.3,0.6102177586140692
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.35,0.8066804772957902
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.4,0.9136347034647925
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.45,0.9629910294227324
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.5,0.9843983331504053
2025-10-06,wk inc covid prop ili,1,2025-10-13,CN,quantile,0.55,0.9935063905947171
