reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.01,0.26
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.025,0.64
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.05,0.77
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.1,1.03
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.15,1.29
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.2,1.55
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.25,1.81
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.3,2.08
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.35,2.34
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.4,2.6
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.45,2.86
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.5,3.12
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.55,3.38
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.6,3.64
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.65,3.9
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.7,4.16
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.75,4.43
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.8,4.69
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.85,4.95
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.9,5.21
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.95,5.47
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.975,5.6
2025-10-13,wk inc covid prop ili,-1,2025-10-06,CN,quantile,0.99,62.24
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.01,0.34
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.025,0.84
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.05,0.97
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.1,1.23
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.15,1.49
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.2,1.75
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.25,2.01
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.3,2.28
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.35,2.54
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.4,2.8
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.45,3.06
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.5,3.32
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.55,3.58
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.6,3.84
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.65,4.1
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.7,4.36
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.75,4.63
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.8,4.89
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.85,5.15
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.9,5.41
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.95,5.67
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.975,5.8
2025-10-13,wk inc covid prop ili,0,2025-10-13,CN,quantile,0.99,62.32
2025-10-13,wk inc covid prop ili,1,2025-10-20,CN,quantile,0.01,0.49
