reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.01,1.0184148590185576
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.025,1.040479781952184
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.05,1.0772546535082281
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.1,1.1508043966203163
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.15,1.2243541397324043
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.2,1.2979038828444924
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.25,1.3714536259565806
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.3,1.4450033690686686
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.35,1.5185531121807567
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.4,1.5921028552928447
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.45,1.6656525984049328
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.5,1.739202341517021
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.55,1.8127520846291092
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.6,1.886301827741197
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.65,1.959851570853285
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.7,2.033401313965373
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.75,2.106951057077461
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.8,2.180500800189549
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.85,2.254050543301637
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.9,2.327600286413725
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.95,2.401150029525813
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.975,2.437924901081857
2026-06-08,wk inc covid prop ili,-1,2026-06-01,CN,quantile,0.99,2.459989824015483
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.01,1.025088733574032
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.025,1.047387258631849
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.05,1.0845514670615435
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.1,1.158879883920933
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.15,1.2332083007803223
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.2,1.307536717639712
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.25,1.381865134499101
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.3,1.4561935513584905
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.35,1.53052196821788
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.4,1.6048503850772693
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.45,1.6791788019366587
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.5,1.753507218796048
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.55,1.8278356356554375
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.6,1.9021640525148267
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.65,1.976492469374216
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.7,2.0508208862336055
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.75,2.1251493030929947
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.8,2.1994777199523843
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.85,2.2738061368117735
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.9,2.348134553671163
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.95,2.4224629705305523
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.975,2.459627178960247
2026-06-08,wk inc covid prop ili,0,2026-06-08,CN,quantile,0.99,2.481925704018064
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.01,1.0142584031431006
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.025,1.036352485189617
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.05,1.0731759552671447
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.1,1.1468228954221997
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.15,1.2204698355772547
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.2,1.2941167757323098
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.25,1.3677637158873648
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.3,1.4414106560424198
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.35,1.5150575961974748
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.4,1.5887045363525298
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.45,1.662351476507585
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.5,1.73599841666264
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.55,1.8096453568176951
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.6,1.88329229697275
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.65,1.956939237127805
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.7,2.03058617728286
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.75,2.1042331174379147
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.8,2.1778800575929695
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.85,2.251526997748025
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.9,2.3251739379030796
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.95,2.3988208780581344
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.975,2.435644348135662
2026-06-08,wk inc covid prop ili,1,2026-06-15,CN,quantile,0.99,2.4577384301821783
