reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.01,0.0
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.025,0.0
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.05,0.06
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.1,0.19
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.15,0.32
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.2,0.45
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.25,0.58
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.3,0.71
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.35,0.84
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.4,0.97
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.45,1.1
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.5,1.23
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.55,2.03
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.6,2.82
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.65,3.62
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.7,4.42
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.75,5.21
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.8,6.01
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.85,6.81
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.9,7.6
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.95,8.4
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.975,8.8
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.99,9.04
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.01,0.0
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.025,0.0
