reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.01,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.025,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.05,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.1,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.15,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.2,0.01
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.25,0.45
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.3,0.94
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.35,1.45
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.4,1.87
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.45,2.31
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.5,2.81
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.55,3.23
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.6,3.62
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.65,4.04
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.7,4.48
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.75,5.06
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.8,5.61
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.85,6.3
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.9,7.16
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.95,8.4
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.975,9.42
2026-03-02,wk inc covid prop ili,6,2026-04-13,CN,quantile,0.99,10.68
