reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.01,0.367
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.025,0.402
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.05,0.436
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.1,0.475
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.15,0.499
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.2,0.516
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.25,0.533
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.3,0.548
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.35,0.561
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.4,0.575
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.45,0.586
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.5,0.598
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.55,0.613
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.6,0.626
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.65,0.641
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.7,0.652
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.75,0.668
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.8,0.684
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.85,0.703
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.9,0.726
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.95,0.765
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.975,0.799
2025-12-08,wk inc covid prop ili,-1,2025-12-01,CN,quantile,0.99,0.835
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.01,0.068
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.025,0.102
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.05,0.138
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.1,0.175
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.15,0.196
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.2,0.217
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.25,0.232
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.3,0.249
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.35,0.261
2025-12-08,wk inc covid prop ili,0,2025-12-08,CN,quantile,0.4,0.275
