reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.01,0.268
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.025,0.299
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.05,0.338
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.1,0.371
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.15,0.395
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.2,0.415
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.25,0.436
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.3,0.448
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.35,0.462
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.4,0.477
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.45,0.489
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.5,0.502
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.55,0.511
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.6,0.525
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.65,0.537
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.7,0.553
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.75,0.568
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.8,0.584
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.85,0.603
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.9,0.63
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.95,0.664
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.975,0.694
2025-11-24,wk inc covid prop ili,-1,2025-11-17,CN,quantile,0.99,0.733
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.01,0.364
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.025,0.407
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.05,0.435
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.1,0.472
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.15,0.498
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.2,0.516
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.25,0.532
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.3,0.548
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.35,0.561
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.4,0.576
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.45,0.588
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.5,0.599
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.55,0.613
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.6,0.626
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.65,0.639
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.7,0.653
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.75,0.668
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.8,0.684
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.85,0.706
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.9,0.728
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.95,0.767
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.975,0.794
2025-11-24,wk inc covid prop ili,0,2025-11-24,CN,quantile,0.99,0.834
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.01,0.01
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.025,0.1
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.05,0.191
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.1,0.305
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.15,0.372
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.2,0.435
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.25,0.494
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.3,0.531
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.35,0.572
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.4,0.608
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.45,0.656
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.5,0.692
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.55,0.724
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.6,0.763
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.65,0.807
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.7,0.849
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.75,0.895
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.8,0.939
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.85,1.004
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.9,1.072
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.95,1.188
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.975,1.283
2025-11-24,wk inc covid prop ili,1,2025-12-01,CN,quantile,0.99,1.393
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.01,0.01
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.025,0.01
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.05,0.01
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.1,0.01
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.15,0.151
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.2,0.276
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.25,0.383
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.3,0.469
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.35,0.558
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.4,0.614
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.45,0.703
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.5,0.787
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.55,0.853
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.6,0.931
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.65,1.014
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.7,1.078
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.75,1.188
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.8,1.284
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.85,1.408
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.9,1.564
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.95,1.785
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.975,1.955
2025-11-24,wk inc covid prop ili,2,2025-12-08,CN,quantile,0.99,2.166
2025-11-24,wk inc covid prop ili,3,2025-12-15,CN,quantile,0.01,0.01
2025-11-24,wk inc covid prop ili,3,2025-12-15,CN,quantile,0.025,0.01
2025-11-24,wk inc covid prop ili,3,2025-12-15,CN,quantile,0.05,0.01
2025-11-24,wk inc covid prop ili,3,2025-12-15,CN,quantile,0.1,0.01
2025-11-24,wk inc covid prop ili,3,2025-12-15,CN,quantile,0.15,0.01
