reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.01,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.025,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.05,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.1,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.15,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.2,0.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.25,0.04
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.3,0.57
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.35,1.06
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.4,1.51
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.45,1.97
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.5,2.38
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.55,2.79
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.6,3.26
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.65,3.69
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.7,4.17
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.75,4.72
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.8,5.28
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.85,5.97
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.9,6.84
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.95,8.1
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.975,9.01
2026-02-23,wk inc covid prop ili,6,2026-04-06,CN,quantile,0.99,10.33
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.01,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.025,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.05,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.1,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.15,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.2,0.01
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.25,0.44
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.3,0.86
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.35,1.32
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.4,1.71
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.45,2.17
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.5,2.55
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.55,2.97
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.6,3.39
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.65,3.77
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.7,4.18
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.75,4.69
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.8,5.19
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.85,5.79
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.9,6.58
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.95,7.79
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.975,8.73
2026-02-23,wk inc covid prop ili,5,2026-03-30,CN,quantile,0.99,9.75
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.01,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.025,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.05,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.1,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.15,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.2,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.25,0.01
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.3,0.28
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.35,0.7
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.4,1.08
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.45,1.5
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.5,1.88
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.55,2.19
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.6,2.64
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.65,3.07
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.7,3.46
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.75,3.88
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.8,4.35
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.85,4.94
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.9,5.68
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.95,6.72
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.975,7.52
2026-02-23,wk inc covid prop ili,4,2026-03-23,CN,quantile,0.99,8.61
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.01,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.025,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.05,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.1,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.15,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.2,0.01
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.25,0.18
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.3,0.54
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.35,0.93
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.4,1.25
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.45,1.56
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.5,1.93
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.55,2.28
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.6,2.63
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.65,2.97
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.7,3.35
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.75,3.81
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.8,4.22
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.85,4.69
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.9,5.32
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.95,6.23
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.975,7.06
2026-02-23,wk inc covid prop ili,3,2026-03-16,CN,quantile,0.99,8.06
2026-02-23,wk inc covid prop ili,2,2026-03-09,CN,quantile,0.01,0.01
