reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.01,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.05,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.1,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.15,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.2,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.25,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.3,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.35,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.4,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.45,0.01
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.5,0.19
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.55,0.64
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.6,1.11
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.65,1.67
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.7,2.25
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.75,2.91
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.8,3.53
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.85,4.29
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.9,5.21
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.95,6.61
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.975,7.9
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.99,9.37
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.01,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.05,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.1,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.15,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.2,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.25,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.3,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.35,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.4,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.45,0.01
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.5,0.06
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.55,0.53
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.6,1.03
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.65,1.52
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.7,2.05
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.75,2.6
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.8,3.24
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.85,3.99
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.9,4.81
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.95,6.17
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.975,7.03
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.99,8.59
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.01,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.05,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.1,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.15,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.2,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.25,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.3,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.35,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.4,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.45,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.5,0.04
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.55,0.5
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.6,0.94
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.65,1.4
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.7,1.88
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.75,2.41
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.8,2.95
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.85,3.61
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.9,4.42
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.95,5.7
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.975,6.78
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.99,7.76
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.01,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.05,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.1,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.15,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.2,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.25,0.01
