reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.025,0.64
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.5,3.03
2025-10-27,wk inc covid prop ili,6,2025-12-08,CN,quantile,0.975,5.35
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.025,0.02
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.5,2.33
2025-10-27,wk inc covid prop ili,5,2025-12-01,CN,quantile,0.975,4.6
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.5,2.07
2025-10-27,wk inc covid prop ili,4,2025-11-24,CN,quantile,0.975,4.06
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.5,1.68
2025-10-27,wk inc covid prop ili,3,2025-11-17,CN,quantile,0.975,3.65
2025-10-27,wk inc covid prop ili,2,2025-11-10,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,2,2025-11-10,CN,quantile,0.5,1.52
2025-10-27,wk inc covid prop ili,2,2025-11-10,CN,quantile,0.975,3.33
2025-10-27,wk inc covid prop ili,1,2025-11-03,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,1,2025-11-03,CN,quantile,0.5,1.46
2025-10-27,wk inc covid prop ili,1,2025-11-03,CN,quantile,0.975,3.12
2025-10-27,wk inc covid prop ili,0,2025-10-27,CN,quantile,0.025,0.01
2025-10-27,wk inc covid prop ili,0,2025-10-27,CN,quantile,0.5,1.37
2025-10-27,wk inc covid prop ili,0,2025-10-27,CN,quantile,0.975,2.91
2025-10-27,wk inc covid prop ili,-1,2025-10-20,CN,quantile,0.025,0.3
2025-10-27,wk inc covid prop ili,-1,2025-10-20,CN,quantile,0.5,1.32
2025-10-27,wk inc covid prop ili,-1,2025-10-20,CN,quantile,0.975,2.39
2025-10-27,wk inc covid prop ili,-2,2025-10-13,CN,quantile,0.025,0.6
2025-10-27,wk inc covid prop ili,-2,2025-10-13,CN,quantile,0.5,1.61
2025-10-27,wk inc covid prop ili,-2,2025-10-13,CN,quantile,0.975,2.65
2025-10-27,wk inc covid prop ili,-3,2025-10-06,CN,quantile,0.025,1.24
2025-10-27,wk inc covid prop ili,-3,2025-10-06,CN,quantile,0.5,2.27
2025-10-27,wk inc covid prop ili,-3,2025-10-06,CN,quantile,0.975,3.27
2025-10-27,wk inc covid prop ili,-4,2025-09-29,CN,quantile,0.025,1.26
2025-10-27,wk inc covid prop ili,-4,2025-09-29,CN,quantile,0.5,2.25
2025-10-27,wk inc covid prop ili,-4,2025-09-29,CN,quantile,0.975,3.29
2025-10-27,wk inc covid prop ili,-5,2025-09-22,CN,quantile,0.025,1.9
2025-10-27,wk inc covid prop ili,-5,2025-09-22,CN,quantile,0.5,2.92
2025-10-27,wk inc covid prop ili,-5,2025-09-22,CN,quantile,0.975,3.97
